iso,id_centro,nombre_centro,geocoded_lat,geocoded_lon,geocode_source,geocode_precision,arcgis_score,geocode_query,geocode_distance_km,target_type,original_lat,original_lon,geocoded_in_adm1,geocoded_in_adm2,geo_adm1_check,geo_adm2_check,original_in_adm1,original_in_adm2,orig_adm1_check,orig_adm2_check,acceptance
COL,166170001929,CONCENTRACIÓN NUEVA REPUBLICA,4.8309956,-75.684175,arcgis,centroid,92.05,"CL CAMPESTRE D 17 01 BR CAMPESTRE D, Dosquebradas, Risaralda, Colombia",0.0,compare,4.8309956,-75.684175,Risaralda,Dosquebradas,MATCH,MATCH,Risaralda,Dosquebradas,MATCH,MATCH,KEEP_ORIGINAL
COL,168001006945,INSTITUCIÓN EDUCATIVA LA MEDALLA MILAGROSA,7.0820348,-73.1309224,arcgis,centroid,91.02,"KR 7B 104 23 BR EL PORVENIR, Bucaramanga, Santander, Colombia",0.0,compare,7.0820348,-73.1309224,Santander,Bucaramanga,MATCH,MATCH,Santander,Bucaramanga,MATCH,MATCH,KEEP_ORIGINAL
COL,168001007384,INSTITUTO CLUB UNIÓN SEDE E,7.1615863,-73.1409996,arcgis,centroid,91.67,"CL 40N 5 15 BR CAFE MADRID, Bucaramanga, Santander, Colombia",0.1895881897003239,compare,7.16313,-73.14027,Santander,Bucaramanga,MATCH,MATCH,Santander,Bucaramanga,MATCH,MATCH,KEEP_ORIGINAL
COL,176147000155,CENTRO DOCENTE MARIA AUXILIADORA 13,4.753448071312,-75.919623759178,arcgis,street,95.53,"CL 17 1 N 00 BR LA ISABELA, Cartago, Valle del Cauca, Colombia",0.11598677567417157,compare,4.753291,-75.918589,Valle del Cauca,Cartago,MATCH,MATCH,Valle del Cauca,Cartago,MATCH,MATCH,KEEP_ORIGINAL
COL,173001002173,INSTITUCIÓN EDUCATIVA TÉCNICA BOYACÁ,4.441726359052,-75.232165055275,arcgis,street,95.75,"CL 20 5 16 BR EL CARMEN, Ibagué, Tolima, Colombia",0.579020540139412,compare,4.445788383,-75.22889709,Tolima,Ibagué,MATCH,MATCH,Tolima,Ibagué,MATCH,MATCH,KEEP_ORIGINAL
COL,173001002246,ESCUELA MONTEALEGRE,4.496692103358,-75.075262241288,arcgis,uncertain,88.1,"KR 4C ESQUINA CALLE 3 9 BR MAGISTERIO, Ibagué, Tolima, Colombia",17.20338620393157,compare,4.439625,-75.219505,Tolima,Ibagué,MATCH,MATCH,Tolima,Ibagué,MATCH,MATCH,FLAG
COL,173001002424,ESCUELA URBANA MIXTA RESTREPO,4.43644,-75.21292,arcgis,uncertain,82.71,"KR 44 ENTRE 7 8 BR RESTREPO, Ibagué, Tolima, Colombia",0.8113939272639787,compare,4.439625,-75.219505,Tolima,Ibagué,MATCH,MATCH,Tolima,Ibagué,MATCH,MATCH,FLAG
COL,173001003072,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA FRANCISCO DE PAULA SANTANDER,4.45058,-75.14496,arcgis,uncertain,86.05,"AV AMBALA 138 59 BR EL SALADO, Ibagué, Tolima, Colombia",,fill,,,Tolima,Ibagué,MATCH,MATCH,,,NO_DATA,NO_DATA,REJECT
COL,173001004257,JARDIN INFANTIL NACIONAL,4.439464176714,-75.221717687108,arcgis,uncertain,86.99,"KR 5 33 5A BR SAN SIMON PARTE ALTA, Ibagué, Tolima, Colombia",0.24595232630809913,compare,4.439625,-75.219505,Tolima,Ibagué,MATCH,MATCH,Tolima,Ibagué,MATCH,MATCH,FLAG
COL,173001004656,INSTITUCIÓN EDUCATIVA TÉCNICO SAN PEDRO ALEJANDRINO,4.437786292673,-75.230934314807,arcgis,centroid,93.97,"CL 23 CRA ESQUINA 1 A BR SAN PEDRO ALEJANDRINO, Ibagué, Tolima, Colombia",0.0,compare,4.437786292673,-75.230934314807,Tolima,Ibagué,MATCH,MATCH,Tolima,Ibagué,MATCH,MATCH,KEEP_ORIGINAL
COL,173283000879,ESCUELA RURAL MIXTA ALTO DE LA CRUZ,3.39819,-74.89466,arcgis,uncertain,81.23,"PT ALTO DE LA CRUZ 0 0 BR 0, Fresno, Tolima, Colombia",197.42636029878622,compare,5.171111,-74.990556,Tolima,Alpujarra,MATCH,MISMATCH,Tolima,Fresno,MATCH,MATCH,FLAG
COL,173319000072,INSTITUCIÓN EDUCATIVA TÉCNICA COMERCIAL CALDAS,4.028933639943,-74.970252664815,arcgis,street,97.65,"KR 10 7 10 BR CENTRO, Guamo, Tolima, Colombia",0.05390030671020052,compare,4.02901435,-74.96977351,Tolima,Guamo,MATCH,MATCH,Tolima,Guamo,MATCH,MATCH,KEEP_ORIGINAL
COL,173319000081,INSTITUCIÓN EDUCATIVA SOR JOSEFA DEL CASTILLO,4.029894133365,-74.968196716273,arcgis,centroid,93.17,"KR 2 CALLE 9 0 BR LIBERTADOR, Guamo, Tolima, Colombia",6.912530862857759,compare,4.079444,-75.005833,Tolima,Guamo,MATCH,MATCH,Tolima,Guamo,MATCH,MATCH,KEEP_ORIGINAL
COL,173319000579,ESCUELA URBANA DE NIÑAS SOR JOSEFA DEL CASTILLO,4.029322975391,-74.970216333221,arcgis,street,97.65,"KR 10 7 70 BR CENTRO, Guamo, Tolima, Colombia",0.059918891762876667,compare,4.02901435,-74.96977351,Tolima,Guamo,MATCH,MATCH,Tolima,Guamo,MATCH,MATCH,KEEP_ORIGINAL
COL,173319000617,ESCUELA URBANA MIXTA CAICEDO IBAÑEZ,4.029297068734,-74.970276436755,arcgis,centroid,92.22,"CL 10 CARRERA 00 02 BR LIBERTADOR, Guamo, Tolima, Colombia",6.8298163709220345,compare,4.079444,-75.005833,Tolima,Guamo,MATCH,MATCH,Tolima,Guamo,MATCH,MATCH,KEEP_ORIGINAL
COL,173319000625,ESCUELA URBANA MIXTA PABLO VI,4.021589931324,-74.962572028549,arcgis,uncertain,88.1,"CL PRIMERA CARRERA 12 0 BR PABLO SEXTO, Guamo, Tolima, Colombia",17.164322728313365,compare,4.172222,-74.996389,Tolima,Guamo,MATCH,MATCH,Tolima,Guamo,MATCH,MATCH,FLAG
COL,173319000838,ESCUELA URBANA MIXTA SAN MARTIN,4.0328556594,-74.972072676154,arcgis,centroid,93.4,"CL 6 CARRERA 13 0 BR SAN MARTIN, Guamo, Tolima, Colombia",6.392045282878609,compare,4.079444,-75.005833,Tolima,Guamo,MATCH,MATCH,Tolima,Guamo,MATCH,MATCH,KEEP_ORIGINAL
COL,173347000011,INSTITUCIÓN EDUCATIVA TÉCNICA MARCO FIDEL SUAREZ,4.404409,-75.2551418,arcgis,uncertain,83.16,"CL 6 5 26 BR EL TEJAR, Herveo, Tolima, Colombia",78.33501329611127,compare,5.104722,-75.178333,Tolima,Ibagué,MATCH,MISMATCH,Tolima,Herveo,MATCH,MATCH,FLAG
COL,125754003828,INSTITUCIÓN EDUCATIVA CIUDADELA SUCRE SEDE B LA ISLA,4.5728785,-74.1804823,arcgis,uncertain,89.77,"KR 33 40 145 BR LA ISLA, Soacha, Cundinamarca, Colombia",7.4094803401316485,compare,4.576666667,-74.24722222,Cundinamarca,Soacha,MATCH,MATCH,Cundinamarca,Soacha,MATCH,MATCH,FLAG
COL,125754003836,MINUTO DE DIOS,4.5836017,-74.1816423,arcgis,uncertain,89.23,"TV 6A ESTE 11 19 BR MINUTO DE DIOS, Soacha, Cundinamarca, Colombia",2.899429688767152,compare,4.5825,-74.20777778,Cundinamarca,Soacha,MATCH,MATCH,Cundinamarca,Soacha,MATCH,MATCH,FLAG
COL,125754004093,ESCUELA EL RINCON DEL LAGO,4.568129016351,-74.179585862057,arcgis,street,99.64,"KR 48 A ESTE 41 C 20 BR RINCÓN DEL LAGO, Soacha, Cundinamarca, Colombia",3.5096967109780675,compare,4.5825,-74.20777778,Cundinamarca,Soacha,MATCH,MATCH,Cundinamarca,Soacha,MATCH,MATCH,KEEP_ORIGINAL
COL,125754004115,INSTITUCIÓN EDUCATIVA BUENOS AIRES SEDE LOS ROBLES,4.5734567,-74.1768749,arcgis,centroid,90.43,"KR 46 E 54 24 BR LOS ROBLES, Soacha, Cundinamarca, Colombia",2.345263606397696,compare,4.59,-74.19,Cundinamarca,Soacha,MATCH,MATCH,Cundinamarca,Soacha,MATCH,MATCH,KEEP_ORIGINAL
COL,125754004301,INSTITUCIÓN EDUCATIVA CIUDADELA SUCRE SEDE EL PROGRESO,4.5739711,-74.1849761,arcgis,uncertain,88.24,"CL 46 ESTE 54A 24 BR EL PROGRESO, Soacha, Cundinamarca, Colombia",6.905904031839099,compare,4.576666667,-74.24722222,Cundinamarca,Soacha,MATCH,MATCH,Cundinamarca,Soacha,MATCH,MATCH,FLAG
COL,125754005189,COLEGIO BENEDICTO XVI,4.593034919627,-74.194089069122,arcgis,centroid,93.73,"KR 8 47 17 BR LEON XVI, Soacha, Cundinamarca, Colombia",0.06348380816823336,compare,4.5925,-74.19388889,Cundinamarca,Soacha,MATCH,MATCH,Cundinamarca,Soacha,MATCH,MATCH,KEEP_ORIGINAL
COL,125754005464,CIUDAD VERDE,4.5821231,-74.2115336,arcgis,uncertain,81.67,"KR 37 17 199 BR CIUDAD VERDE, Soacha, Cundinamarca, Colombia",1.3110891556128552,compare,4.573888889,-74.22,Cundinamarca,Soacha,MATCH,MATCH,Cundinamarca,Soacha,MATCH,MATCH,FLAG
COL,127001003143,ESCUELA URBANA MIXTA OBRERO PARTE ALTA,7.3348665,-76.8674179,arcgis,uncertain,81.18,"CL LAS BRISAS 0 0 BR OBRERO, Quibdó, Chocó, Colombia",182.05707173073617,compare,5.710974871,-76.65710629,Chocó,Riosucio,MATCH,MISMATCH,Chocó,Quibdó,MATCH,MATCH,FLAG
COL,163001002348,INSTITUCIÓN EDUCATIVA LUIS CARLOS GALÁN SARMIENTO,4.5328876,-75.6778603,arcgis,uncertain,82.0,"CL 58 MZ 8 BR LA ISABELA, Armenia, Quindío, Colombia",2.6404483076665235,compare,4.518680094,-75.69694677,Quindio,Armenia,MATCH,MATCH,Quindio,Armenia,MATCH,MATCH,FLAG
COL,205031001502,INSTITUCIÓN EDUCATIVA RURAL MONTERROJO,6.3107378,-75.5799829,arcgis,uncertain,80.41,"VDA LA PRADERA FINC MONTERROJO, Amalfi, Antioquia, Colombia",98.94014773688818,compare,6.98056,-74.9903,Antioquia,Bello,MATCH,MISMATCH,Antioquia,Amalfi,MATCH,MATCH,FLAG
COL,205031010498,SAN JULIAN,5.72813,-75.11277,arcgis,uncertain,88.82,"VDA SAN JULIÁN, Amalfi, Antioquia, Colombia",0.0,compare,5.72813,-75.11277,Antioquia,Argelia,MATCH,MISMATCH,Antioquia,Argelia,MATCH,MISMATCH,FLAG
COL,205031010510,INSTITUCIÓN EDUCATIVA RURAL MANGOS CALENTURAS,6.978462505018,-74.981086094811,arcgis,uncertain,81.9,"VDA MANGOS CALENTURAS, Amalfi, Antioquia, Colombia",0.0,compare,6.978462505018,-74.981086094811,Antioquia,Amalfi,MATCH,MATCH,Antioquia,Amalfi,MATCH,MATCH,FLAG
COL,205031010528,CENTRO EDUCATIVO RURAL EL CHISPERO,6.978462505018,-74.981086094811,arcgis,uncertain,80.0,"VDA LOS TOROS FINC FINCA SECTOR EL CHISPERO, Amalfi, Antioquia, Colombia",0.0,compare,6.978462505018,-74.981086094811,Antioquia,Amalfi,MATCH,MATCH,Antioquia,Amalfi,MATCH,MATCH,FLAG
COL,205034000230,CENTRO EDUCATIVO RURAL SANTA ANA,5.57897,-75.88585,arcgis,street,96.36,"VDA LA MESETA, Andes, Antioquia, Colombia",7.623163870913432,compare,5.625,-75.9369,Antioquia,Andes,MATCH,MATCH,Antioquia,Andes,MATCH,MATCH,KEEP_ORIGINAL
COL,227099000061,ESCUELA RURAL INDÍGENA PUNTO ALEGRE,6.474904886391,-77.098489072684,arcgis,uncertain,80.0,"COM CONUNIDAD PUNTO ALEGRE VDA COMUNIDAD PUNTO CEDRO CP COMUNIDAD DE PUNTO CEDRO, Bojayá, Chocó, Colombia",150.32248853414927,compare,5.15,-77.36861,Chocó,Bojayá,MATCH,MATCH,Chocó,Bajo Baudó,MATCH,MISMATCH,FLAG
COL,227099000184,ESCUELA RURAL MIXTA BOCA OPOGADO,6.81335,-76.97297,arcgis,centroid,92.35,"C BOCAS DE OPOGODO, Bojayá, Chocó, Colombia",190.0604987148544,compare,5.15,-77.36861,Chocó,Bojayá,MATCH,MATCH,Chocó,Bajo Baudó,MATCH,MISMATCH,FLAG
COL,227099000206,ESCUELA RURAL MIXTA DE POGUE,6.4374534,-76.9964957,arcgis,street,98.4,"C POGUE, Bojayá, Chocó, Colombia",38.46385441924077,compare,6.783333,-77.001389,Chocó,Bojayá,MATCH,MATCH,Chocó,Bojayá,MATCH,MATCH,KEEP_ORIGINAL
COL,227099000706,SEDE INDÍGENA DE JEJENADO,6.474904886391,-77.098489072684,arcgis,uncertain,83.03,"COM IND JEJENADO, Bojayá, Chocó, Colombia",150.32248853414927,compare,5.15,-77.36861,Chocó,Bojayá,MATCH,MATCH,Chocó,Bajo Baudó,MATCH,MISMATCH,FLAG
COL,241020000217,SEDE NARANJOS BAJOS,2.5999,-75.22006,arcgis,uncertain,80.61,"CT VIA LIBANO ORIENTE FINC VEREDA NARANJOS BAJOS, Algeciras, Huila, Colombia",5.554092501060673,compare,2.564444,-75.255278,Huila,Algeciras,MATCH,MATCH,Huila,Algeciras,MATCH,MATCH,FLAG
COL,227250060208,SEDE  INDÍGENA SANTA ELENA,4.246996352042,-76.962459875501,arcgis,uncertain,84.62,"VDA SANTA ELENA DE NALDE, El Litoral del San Juan, Chocó, Colombia",213.3343920982986,compare,5.98333,-76.14306,Chocó,El Litoral del San Juan,MATCH,MATCH,Chocó,El Carmen de Atrato,MATCH,MISMATCH,FLAG
COL,227361000018,SEDE INDÍGENA SAN ANTONIO WOUNAM DE TOGOROMA QUEBRADA,4.36672,-77.38334,arcgis,centroid,90.46,"VDA TOGOROMA QUEBRADA, El Litoral del San Juan, Chocó, Colombia",1.056020579807971,compare,4.3762,-77.38391,Chocó,El Litoral del San Juan,MATCH,MATCH,Chocó,El Litoral del San Juan,MATCH,MATCH,KEEP_ORIGINAL
COL,227361000409,ESCUELA URBANA MIXTA DE MANAGRU,5.360076974768,-76.772651225793,arcgis,uncertain,84.62,"CL DIVINO NIÑO 12 1 BR BR 8, El Cantón del San Pablo, Chocó, Colombia",5.486360314229924,compare,5.336909375,-76.72889813,Chocó,El Cantón del San Pablo,MATCH,MATCH,Chocó,El Cantón del San Pablo,MATCH,MATCH,FLAG
COL,227361000417,SEDE POLICARPA SALAVARRIETA,4.813272762507,-76.805617099426,arcgis,uncertain,81.28,"CL EL LLANO 111 0 BR EL LLANO, Medio San Juan, Chocó, Colombia",125.77738936383119,compare,5.93333,-76.64694,Chocó,Medio San Juan,MATCH,MATCH,Chocó,Medio Atrato,MATCH,MISMATCH,FLAG
COL,227361000816,INTITUCION EDUCATIVA JOAQUIN URRUTIA,4.813272762507,-76.805617099426,arcgis,uncertain,81.74,"CL LLANO 111 BR BR EL LLANO, Medio San Juan, Chocó, Colombia",125.77738936383119,compare,5.93333,-76.64694,Chocó,Medio San Juan,MATCH,MATCH,Chocó,Medio Atrato,MATCH,MISMATCH,FLAG
COL,227361000905,SEDE SAN PABLO ADENTRO,5.19674,-76.66525,arcgis,street,99.13,"C SAN PABLO ADENTRO, Unión Panamericana, Chocó, Colombia",306.5350544487839,compare,7.91667,-77.11722,Chocó,Unión Panamericana,MATCH,MATCH,Chocó,Riosucio,MATCH,MISMATCH,FLAG
COL,227361001537,INSTITUCIÓN EDUCATIVA AGROECOLOGICO DE PUERTO SALAZAR,4.737782593307,-76.868590643372,arcgis,uncertain,86.67,"C CHIGORADO, Istmina, Chocó, Colombia",160.10399932743044,compare,5.98333,-76.14306,Chocó,Istmina,MATCH,MATCH,Chocó,El Carmen de Atrato,MATCH,MISMATCH,FLAG
COL,241298000331,CENTRO DOCENTE RURAL LA PITA,2.25005,-75.48337,arcgis,street,95.0,"VDA LA PITA, Garzón, Huila, Colombia",9.899191289016683,compare,2.211944,-75.563889,Huila,Garzón,MATCH,MATCH,Huila,Garzón,MATCH,MATCH,KEEP_ORIGINAL
COL,227430000165,ESCUELA RURAL INDÍGENA DE SANTA CECILIA,5.29996,-76.21673,arcgis,uncertain,85.45,"COM SANTA CECILIA, Medio Baudó, Chocó, Colombia",85.00875027988604,compare,5.93333,-76.64694,Chocó,Tadó,MATCH,MISMATCH,Chocó,Medio Atrato,MATCH,MISMATCH,FLAG
COL,227430000173,ESCUELA RURAL INDÍGENA EL RETOÑO,5.110631115791,-76.995646724427,arcgis,uncertain,87.06,"COM EL RETOÑO, Medio Baudó, Chocó, Colombia",19.215501529146646,compare,5.22303,-76.86385,Chocó,Medio Baudó,MATCH,MATCH,Chocó,Medio Baudó,MATCH,MATCH,FLAG
COL,227430000190,ESCUELA RURAL INDÍGENA MEMBA,5.110631115791,-76.995646724427,arcgis,uncertain,89.68,"COM MEMBA, Medio Baudó, Chocó, Colombia",99.28790139898338,compare,5.93333,-76.64694,Chocó,Medio Baudó,MATCH,MATCH,Chocó,Medio Atrato,MATCH,MISMATCH,FLAG
COL,227430000220,SEDE INDÍGENA ANTADO,5.110631115791,-76.995646724427,arcgis,uncertain,88.75,"VDA ANTADO, Medio Baudó, Chocó, Colombia",0.0,compare,5.110631115791,-76.995646724427,Chocó,Medio Baudó,MATCH,MATCH,Chocó,Medio Baudó,MATCH,MATCH,FLAG
COL,227430000238,SEDE INDÍGENA PUERTO NUNCIDO,5.110631115791,-76.995646724427,arcgis,uncertain,80.0,"VDA SEDE INDIGENA PUERTO NUNCIDO, Medio Baudó, Chocó, Colombia",0.0,compare,5.110631115791,-76.995646724427,Chocó,Medio Baudó,MATCH,MATCH,Chocó,Medio Baudó,MATCH,MATCH,FLAG
COL,227450000013,INSTITUCIÓN EDUCATIVA INDÍGENA GENARO OPUA QUIRO SEDE PRINCIPAL,4.65807,-76.93936,arcgis,street,95.11,"COM UNION WOUNAAN, Medio San Juan, Chocó, Colombia",145.45152945013558,compare,5.93333,-76.64694,Chocó,Medio San Juan,MATCH,MATCH,Chocó,Medio Atrato,MATCH,MISMATCH,FLAG
COL,227450000056,SEDE SANTA MARIA LA LOMA DE BICORDO,4.813272762507,-76.805617099426,arcgis,uncertain,88.57,"VDA BICORDO, Medio San Juan, Chocó, Colombia",125.77738936383119,compare,5.93333,-76.64694,Chocó,Medio San Juan,MATCH,MATCH,Chocó,Medio Atrato,MATCH,MISMATCH,FLAG
COL,227450000129,CE INDÍGENA INELITO VALENCIA,4.813272762507,-76.805617099426,arcgis,uncertain,88.57,"VDA LA LERMA, Medio San Juan, Chocó, Colombia",0.0,compare,4.813272762507,-76.805617099426,Chocó,Medio San Juan,MATCH,MATCH,Chocó,Medio San Juan,MATCH,MATCH,FLAG
COL,227491000486,SEDE CHITO,4.853450820322,-76.619249083847,arcgis,uncertain,88.15,"VDA CHITO, Nóvita, Chocó, Colombia",2.450151876940154,compare,4.866667,-76.636944,Chocó,Nóvita,MATCH,MATCH,Chocó,Nóvita,MATCH,MATCH,FLAG
COL,241357000669,INSTITUCIÓN EDUCATIVA CRISTÓBAL COLON SEDE ALTO ZARAGOZA,2.73946,-75.72275,arcgis,centroid,91.76,"VDA ALTO ZARAGOZA, Íquira, Huila, Colombia",0.909591200675668,compare,2.746944,-75.719444,Huila,Íquira,MATCH,MATCH,Huila,Íquira,MATCH,MATCH,KEEP_ORIGINAL
COL,227615060750,ESCUELA RURAL MIXTA DE CARACOLI ALTO,7.387201326359,-77.260263377772,arcgis,uncertain,83.33,"VDA CARACOLI ALTO, Riosucio, Chocó, Colombia",47.32168045700924,compare,7.289032,-76.842747,Chocó,Riosucio,MATCH,MATCH,Chocó,Riosucio,MATCH,MATCH,FLAG
COL,227615060792,ESCUELA RURAL MIXTA LA UNIÓN DE PUERTO RIVAS,7.387201326359,-77.260263377772,arcgis,uncertain,84.71,"VT PUERTO RIVAS, Riosucio, Chocó, Colombia",0.0,compare,7.387201326359,-77.260263377772,Chocó,Riosucio,MATCH,MATCH,Chocó,Riosucio,MATCH,MATCH,FLAG
COL,227615060849,ESCUELA RURAL MIXTA SAN HIGINIO,7.387201326359,-77.260263377772,arcgis,uncertain,84.71,"VDA SAN HIGINIO, Riosucio, Chocó, Colombia",60.947785380200635,compare,7.916667,-77.117222,Chocó,Riosucio,MATCH,MATCH,Chocó,Riosucio,MATCH,MATCH,FLAG
COL,227615060865,ESCUELA RURAL MIXTA NUEVO ESPACIO,7.387201326359,-77.260263377772,arcgis,uncertain,80.0,"VDA VEREDA NUEVO ESPACIO, Riosucio, Chocó, Colombia",206.88131589148355,compare,5.6,-76.73972,Chocó,Riosucio,MATCH,MATCH,Chocó,Río Quito,MATCH,MISMATCH,FLAG
COL,227615060873,ESCUELA RURAL MIXTA SANTA LUCIA LOS AVILA,7.387201326359,-77.260263377772,arcgis,uncertain,80.0,"COM SANTA LUCIA LOS AVILA, Riosucio, Chocó, Colombia",60.947785380200635,compare,7.916667,-77.117222,Chocó,Riosucio,MATCH,MATCH,Chocó,Riosucio,MATCH,MATCH,FLAG
COL,227615060890,ESCUELA RURAL MIXTA CALLE LARGA,7.49501,-77.07113,arcgis,uncertain,89.86,"VDA CALLE LARGA, Riosucio, Chocó, Colombia",22.553459019244272,compare,7.43849,-76.87467,Chocó,Riosucio,MATCH,MATCH,Chocó,Riosucio,MATCH,MATCH,FLAG
COL,227615060903,ESCUELA RURAL MIXTA CUCHILLO NEGRO,7.387201326359,-77.260263377772,arcgis,uncertain,82.7,"VDA CUCHILLO NEGRO, Riosucio, Chocó, Colombia",43.76087772384786,compare,7.48818,-76.87666,Chocó,Riosucio,MATCH,MATCH,Chocó,Riosucio,MATCH,MATCH,FLAG
COL,227615060938,SEDE INDÍGENA DE ZENUES,7.387201326359,-77.260263377772,arcgis,uncertain,82.11,"COM INDIGENA ZENUES, Riosucio, Chocó, Colombia",60.947785380200635,compare,7.916667,-77.117222,Chocó,Riosucio,MATCH,MATCH,Chocó,Riosucio,MATCH,MATCH,FLAG
COL,227615060954,ESCUELA RURAL MIXTA BARSOVIA ARRIBA,7.387201326359,-77.260263377772,arcgis,uncertain,82.11,"VDA BARSOVIA ARRIBA, Riosucio, Chocó, Colombia",60.947785380200635,compare,7.916667,-77.117222,Chocó,Riosucio,MATCH,MATCH,Chocó,Riosucio,MATCH,MATCH,FLAG
COL,227615060962,SEDE INDÍGENA BILINGUE DE PAVARANDO DRUA,7.3540364,-76.9276138,arcgis,uncertain,83.42,"COM INDIGENA PAVARONDO DRUA, Riosucio, Chocó, Colombia",65.95925983684926,compare,7.916667,-77.117222,Chocó,Riosucio,MATCH,MATCH,Chocó,Riosucio,MATCH,MATCH,FLAG
COL,227615060989,escuela rural mixta de aguas vivas la UNIÓN,7.387201326359,-77.260263377772,arcgis,uncertain,84.71,"VDA AGUAS VIVAS, Riosucio, Chocó, Colombia",69.49264909018187,compare,7.38414,-76.63008,Chocó,Riosucio,MATCH,MATCH,Antioquia,Mutatá,MISMATCH,MISMATCH,FLAG
COL,227615060997,ESCUELA RURAL MIXTA NO HAY COMO DIOS,7.033321118648,-76.974567145625,arcgis,uncertain,86.67,"C NO HAY COMO DIOS, Carmen del Darién, Chocó, Colombia",0.0,compare,7.033321118648,-76.974567145625,Chocó,Carmen del Darién,MATCH,MATCH,Chocó,Carmen del Darién,MATCH,MATCH,FLAG
COL,227615061004,ESCUELA RURAL MIXTA LOS PISINGOS,7.387201326359,-77.260263377772,arcgis,uncertain,84.0,"VDA LOS PISINGOS, Riosucio, Chocó, Colombia",0.0,compare,7.387201326359,-77.260263377772,Chocó,Riosucio,MATCH,MATCH,Chocó,Riosucio,MATCH,MATCH,FLAG
COL,227615061047,SEDE SAN RAFAEL,5.23876,-76.67047,arcgis,uncertain,88.45,"VDA SAN RAFAEL, Riosucio, Chocó, Colombia",0.0,compare,5.23876,-76.67047,Chocó,Unión Panamericana,MATCH,MISMATCH,Chocó,Unión Panamericana,MATCH,MISMATCH,FLAG
COL,227615061063,ESCUELA RURAL MIXTA LA MADRE 2,7.387201326359,-77.260263377772,arcgis,uncertain,87.35,"VDA LA MADRE DOS, Riosucio, Chocó, Colombia",0.0,compare,7.387201326359,-77.260263377772,Chocó,Riosucio,MATCH,MATCH,Chocó,Riosucio,MATCH,MATCH,FLAG
COL,241396001869,SEDE EL MADROÑAL,3.43492,-74.98273,arcgis,uncertain,86.23,"VDA MADROÑAL, La Plata, Huila, Colombia",173.648857590201,compare,2.24,-75.98944444,Tolima,Alpujarra,MISMATCH,MISMATCH,Huila,La Plata,MATCH,MATCH,REJECT
COL,241396001885,SEDE VILLA DE LEYVA,2.39167,-75.89167,arcgis,uncertain,80.0,"VDA VILLA DE LEIVA KM 16 VI VDA CHILICAMBE, La Plata, Huila, Colombia",5.839737193618983,compare,2.383611111,-75.94361111,Huila,La Plata,MATCH,MATCH,Huila,La Plata,MATCH,MATCH,FLAG
COL,415204800001,GIMNASIO CAMBRIDGE,5.688225149721,-73.329039203917,arcgis,uncertain,80.0,"VDA SAN ONOFRE KM 3 VIA TUNJA PAIPA, Cómbita, Boyacá, Colombia",0.0,compare,5.688225149721,-73.329039203917,Boyacá,Cómbita,MATCH,MATCH,Boyacá,Cómbita,MATCH,MATCH,FLAG
COL,415491000436,GIMNASIO CAMPESTRE EMMANUEL,5.778742090086,-72.933621060717,arcgis,uncertain,80.0,"VDA GUAQUIRA SECTOR ALTO FINC LA ESPERANZA, Nobsa, Boyacá, Colombia",4.372206317061751,compare,5.765556,-72.896389,Boyacá,Nobsa,MATCH,MATCH,Boyacá,Nobsa,MATCH,MATCH,FLAG
COL,466001800328,INSTITUTO PEDAGÓGICO HARVARD,4.73837,-75.71357,arcgis,uncertain,83.88,"AK VIA ALTAGRACIA KM 4 BR GUADAL CANAL, Pereira, Risaralda, Colombia",,fill,,,Risaralda,Pereira,MATCH,MATCH,,,NO_DATA,NO_DATA,REJECT
COL,466572001121,BICHUBARA,5.286825659982,-76.072998882676,arcgis,uncertain,87.69,"VDA BICHUBARA, Pueblo Rico, Risaralda, Colombia",132.88641716684205,compare,5.4122,-77.26668,Risaralda,Pueblo Rico,MATCH,MATCH,Chocó,Bajo Baudó,MISMATCH,MISMATCH,FLAG
COL,468101000968,ESCUELA RURAL EL CLARO,6.13338,-73.76667,arcgis,street,95.88,"VDA EL CLARO, Bolívar, Santander, Colombia",,fill,,,Santander,Bolívar,MATCH,MATCH,,,NO_DATA,NO_DATA,ACCEPT
COL,485263000459,ESCUELA RURAL BRISAS DEL PAUTO,5.54278,-71.90944,arcgis,street,95.14,"VDA BRISAS DEL PAUTO, Pore, Casanare, Colombia",20.88747340902767,compare,5.715278,-71.984167,Casanare,Pore,MATCH,MATCH,Casanare,Pore,MATCH,MATCH,KEEP_ORIGINAL
COL,486001000713,INSTITUCIÓN EDUCATIVA RURAL MAYOYOQUE,0.73521,-75.41785,arcgis,street,97.0,"CAS MAYOYOQUE, Puerto Guzmán, Putumayo, Colombia",45.86069307028696,compare,0.885555556,-75.80194444,Putumayo,Puerto Guzmán,MATCH,MATCH,Putumayo,Puerto Guzmán,MATCH,MATCH,KEEP_ORIGINAL
COL,486320000068,ESCUELA NUEVA LOS ANDES,1.11649,-76.68854,arcgis,centroid,92.81,"VDA LOS ANDES, Orito, Putumayo, Colombia",56.47613897197609,compare,0.672222,-76.934722,Putumayo,Mocoa,MATCH,MISMATCH,Putumayo,Orito,MATCH,MATCH,KEEP_ORIGINAL
