ADM0_EN,ADM0_PCODE,ADM1_EN,ADM1_PCODE,ADM2_EN,ADM2_PCODE,POVERTY_RATE,POVERTY_NUM,NBI_RATE,NBI_NUM,POVERTY_RATE_TOT,POVERTY_NUM_TOT,POVERTY_SOURCE
Brazil,BRA,Ceará,BR23,Piquet Carneiro,BR2310902,70.93,10970.7431,,,70.93,10970.7431,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Pires Ferreira,BR2310951,79.17,8088.0072,,,79.17,8088.0072,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Poranga,BR2311009,73.73,8848.3373,,,73.73,8848.3373,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Porteiras,BR2311108,74.78,11262.6158,,,74.78,11262.6158,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Potengi,BR2311207,76.54,7865.2504,,,76.54,7865.2504,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Potiretama,BR2311231,66.61,4080.5286,,,66.61,4080.5286,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Quiterianópolis,BR2311264,74.37,14815.2477,,,74.37,14815.2477,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Quixadá,BR2311306,63.63,51288.3252,,,63.63,51288.3252,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Quixelô,BR2311355,67.98,10197,,,67.98,10197,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Quixeramobim,BR2311405,63.64,45748.8868,,,63.64,45748.8868,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Quixeré,BR2311504,64.91,12600.3292,,,64.91,12600.3292,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Redenção,BR2311603,63.81,16855.4115,,,63.81,16855.4115,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Reriutaba,BR2311702,72.35,14075.6925,,,72.35,14075.6925,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Russas,BR2311801,50.68,35391.3644,,,50.68,35391.3644,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Saboeiro,BR2311900,73.13,11519.4376,,,73.13,11519.4376,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Salitre,BR2311959,78.65,12153.7845,,,78.65,12153.7845,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Santa Quitéria,BR2312205,72.59,31041.6617,,,72.59,31041.6617,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Santana do Acaraú,BR2312007,81.6,24435.936,,,81.6,24435.936,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Santana do Cariri,BR2312106,74.69,12824.273,,,74.69,12824.273,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,São Benedito,BR2312304,68.78,30385.6284,,,68.78,30385.6284,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,São Gonçalo do Amarante,BR2312403,61.59,27031.851,,,61.59,27031.851,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,São João do Jaguaribe,BR2312502,49.52,3912.08,,,49.52,3912.08,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,São Luís do Curu,BR2312601,67.73,8352.4636,,,67.73,8352.4636,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Senador Pompeu,BR2312700,63.73,16868.6937,,,63.73,16868.6937,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Senador Sá,BR2312809,72.7,4981.404,,,72.7,4981.404,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Sobral,BR2312908,53.6,100892.888,,,53.6,100892.888,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Solonópole,BR2313005,65.98,11655.367,,,65.98,11655.367,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Tabuleiro do Norte,BR2313104,52.4,15302.896,,,52.4,15302.896,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Tamboril,BR2313203,73.19,18627.5869,,,73.19,18627.5869,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Tarrafas,BR2313252,70.35,6268.185,,,70.35,6268.185,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Tauá,BR2313302,66.45,37023.282,,,66.45,37023.282,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Tejuçuoca,BR2313351,75.64,12727.9428,,,75.64,12727.9428,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Tianguá,BR2313401,63.24,43567.3008,,,63.24,43567.3008,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Trairi,BR2313500,76.47,39322.4034,,,76.47,39322.4034,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Tururu,BR2313559,77.38,11148.9104,,,77.38,11148.9104,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Ubajara,BR2313609,64.61,20537.5807,,,64.61,20537.5807,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Umari,BR2313708,75.28,5679.876,,,75.28,5679.876,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Umirim,BR2313757,79.46,14940.0692,,,79.46,14940.0692,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Uruburetama,BR2313807,72.76,14381.014,,,72.76,14381.014,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Uruoca,BR2313906,78.96,10172.4168,,,78.96,10172.4168,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Varjota,BR2313955,67.16,11815.4588,,,67.16,11815.4588,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Várzea Alegre,BR2314003,64.3,24713.062,,,64.3,24713.062,Mapa de pobreza (2010)
Brazil,BRA,Ceará,BR23,Viçosa do Ceará,BR2314102,80.23,44090.3965,,,80.23,44090.3965,Mapa de pobreza (2010)
Brazil,BRA,Distrito Federal,BR53,Brasília,BR5300108,18.32,470853.312,,,18.32,470853.312,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Afonso Cláudio,BR3200102,41.3,12840.583,,,41.3,12840.583,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Água Doce do Norte,BR3200169,52,6120.92,,,52,6120.92,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Águia Branca,BR3200136,43.91,4179.7929,,,43.91,4179.7929,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Alegre,BR3200201,32.16,9894.9888,,,32.16,9894.9888,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Alfredo Chaves,BR3200300,28.6,3991.13,,,28.6,3991.13,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Alto Rio Novo,BR3200359,49.12,3594.1104,,,49.12,3594.1104,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Anchieta,BR3200409,30.9,7385.718,,,30.9,7385.718,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Apiacá,BR3200508,46.77,3513.3624,,,46.77,3513.3624,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Aracruz,BR3200607,28.63,23428.5016,,,28.63,23428.5016,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Atílio Vivacqua,BR3200706,36.26,3571.61,,,36.26,3571.61,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Baixo Guandu,BR3200805,38.48,11190.3688,,,38.48,11190.3688,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Barra de São Francisco,BR3200904,39.84,16194.5616,,,39.84,16194.5616,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Boa Esperança,BR3201001,39.39,5592.9861,,,39.39,5592.9861,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Bom Jesus do Norte,BR3201100,35.3,3345.028,,,35.3,3345.028,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Brejetuba,BR3201159,47.12,5614.348,,,47.12,5614.348,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Cachoeiro de Itapemirim,BR3201209,25.11,47681.1279,,,25.11,47681.1279,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Cariacica,BR3201308,28.59,99704.1942,,,28.59,99704.1942,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Castelo,BR3201407,25.47,8850.0609,,,25.47,8850.0609,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Colatina,BR3201506,21.7,24257.996,,,21.7,24257.996,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Conceição da Barra,BR3201605,50.23,14289.9327,,,50.23,14289.9327,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Conceição do Castelo,BR3201704,37.5,4380.375,,,37.5,4380.375,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Divino de São Lourenço,BR3201803,54.44,2458.5104,,,54.44,2458.5104,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Domingos Martins,BR3201902,33.78,10757.9166,,,33.78,10757.9166,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Dores do Rio Preto,BR3202009,49.15,3144.1255,,,49.15,3144.1255,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Ecoporanga,BR3202108,50.59,11742.9508,,,50.59,11742.9508,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Fundão,BR3202207,29.23,4976.4075,,,29.23,4976.4075,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Governador Lindenberg,BR3202256,34.7,3771.543,,,34.7,3771.543,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Guaçuí,BR3202306,37.36,10405.1336,,,37.36,10405.1336,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Guarapari,BR3202405,29.5,31059.37,,,29.5,31059.37,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Ibatiba,BR3202454,38.64,8642.2224,,,38.64,8642.2224,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Ibiraçu,BR3202504,26.27,2936.4606,,,26.27,2936.4606,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Ibitirama,BR3202553,52.18,4673.7626,,,52.18,4673.7626,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Iconha,BR3202603,23.27,2914.1021,,,23.27,2914.1021,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Irupi,BR3202652,42.81,5018.6163,,,42.81,5018.6163,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Itaguaçu,BR3202702,31.66,4474.8244,,,31.66,4474.8244,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Itapemirim,BR3202801,44.17,13687.3996,,,44.17,13687.3996,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Itarana,BR3202900,25.38,2761.5978,,,25.38,2761.5978,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Iúna,BR3203007,42.2,11532.416,,,42.2,11532.416,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Jaguaré,BR3203056,45.3,11179.134,,,45.3,11179.134,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Jerônimo Monteiro,BR3203106,38.69,4209.0851,,,38.69,4209.0851,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,João Neiva,BR3203130,25.32,4002.8388,,,25.32,4002.8388,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Laranja da Terra,BR3203163,43.6,4720.136,,,43.6,4720.136,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Linhares,BR3203205,30.14,42589.6284,,,30.14,42589.6284,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Mantenópolis,BR3203304,50.66,6895.8392,,,50.66,6895.8392,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Marataízes,BR3203320,42.81,14615.334,,,42.81,14615.334,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Marechal Floriano,BR3203346,25.69,3663.9078,,,25.69,3663.9078,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Marilândia,BR3203353,26.17,2906.7019,,,26.17,2906.7019,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Mimoso do Sul,BR3203403,38.4,9946.368,,,38.4,9946.368,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Montanha,BR3203502,39.87,7116.3963,,,39.87,7116.3963,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Mucurici,BR3203601,56.33,3185.4615,,,56.33,3185.4615,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Muniz Freire,BR3203700,49.53,9112.0341,,,49.53,9112.0341,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Muqui,BR3203809,40.64,5850.5344,,,40.64,5850.5344,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Nova Venécia,BR3203908,31.69,14587.2239,,,31.69,14587.2239,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Pancas,BR3204005,45.41,9784.9468,,,45.41,9784.9468,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Pedro Canário,BR3204054,44.28,10535.9832,,,44.28,10535.9832,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Pinheiros,BR3204104,39.12,9347.724,,,39.12,9347.724,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Piúma,BR3204203,30.58,5542.0134,,,30.58,5542.0134,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Ponto Belo,BR3204252,53.43,3728.8797,,,53.43,3728.8797,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Presidente Kennedy,BR3204302,48.24,4975.4736,,,48.24,4975.4736,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Rio Bananal,BR3204351,36.4,6380.92,,,36.4,6380.92,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Rio Novo do Sul,BR3204401,31.47,3563.9775,,,31.47,3563.9775,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Santa Leopoldina,BR3204500,54.2,6634.08,,,54.2,6634.08,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Santa Maria de Jetibá,BR3204559,31.8,10867.968,,,31.8,10867.968,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Santa Teresa,BR3204609,24.68,5385.9164,,,24.68,5385.9164,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,São Domingos do Norte,BR3204658,34.23,2738.7423,,,34.23,2738.7423,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,São Gabriel da Palha,BR3204708,27.45,8745.2955,,,27.45,8745.2955,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,São José do Calçado,BR3204807,41.9,4360.952,,,41.9,4360.952,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,São Mateus,BR3204906,35.3,38486.884,,,35.3,38486.884,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,São Roque do Canaã,BR3204955,26.68,3007.6364,,,26.68,3007.6364,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Serra,BR3205002,25.64,104936.0588,,,25.64,104936.0588,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Sooretama,BR3205010,46.3,11039.309,,,46.3,11039.309,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Vargem Alta,BR3205036,35.56,6802.628,,,35.56,6802.628,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Venda Nova do Imigrante,BR3205069,24.3,4968.621,,,24.3,4968.621,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Viana,BR3205101,34.41,22366.8441,,,34.41,22366.8441,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Vila Pavão,BR3205150,39.97,3466.1984,,,39.97,3466.1984,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Vila Valério,BR3205176,36.27,5016.141,,,36.27,5016.141,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Vila Velha,BR3205200,17.78,73713.3908,,,17.78,73713.3908,Mapa de pobreza (2010)
Brazil,BRA,Espírito Santo,BR32,Vitória,BR3205309,15.2,49825.752,,,15.2,49825.752,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Abadia de Goiás,BR5200050,24.4,1677.744,,,24.4,1677.744,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Abadiânia,BR5200100,32.51,5122.6007,,,32.51,5122.6007,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Acreúna,BR5200134,29.42,5966.0818,,,29.42,5966.0818,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Adelândia,BR5200159,35.4,876.858,,,35.4,876.858,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Água Fria de Goiás,BR5200175,48.61,2474.249,,,48.61,2474.249,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Água Limpa,BR5200209,33.45,673.3485,,,33.45,673.3485,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Águas Lindas de Goiás,BR5200258,39.55,63033.999,,,39.55,63033.999,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Alexânia,BR5200308,37.97,9042.1758,,,37.97,9042.1758,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Aloândia,BR5200506,26.4,541.464,,,26.4,541.464,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Alto Horizonte,BR5200555,29.11,1311.4055,,,29.11,1311.4055,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Alto Paraíso de Goiás,BR5200605,43.75,3012.1875,,,43.75,3012.1875,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Alvorada do Norte,BR5200803,49.34,3988.6456,,,49.34,3988.6456,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Amaralina,BR5200829,62.25,2137.665,,,62.25,2137.665,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Americano do Brasil,BR5200852,29.85,1644.138,,,29.85,1644.138,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Amorinópolis,BR5200902,32.25,1163.9025,,,32.25,1163.9025,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Anápolis,BR5201108,23.51,78667.5163,,,23.51,78667.5163,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Anhanguera,BR5201207,13.82,140.964,,,13.82,140.964,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Anicuns,BR5201306,28.3,5727.637,,,28.3,5727.637,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Aparecida de Goiânia,BR5201405,23.84,108628.6288,,,23.84,108628.6288,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Aparecida do Rio Doce,BR5201454,31.35,760.8645,,,31.35,760.8645,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Aporé,BR5201504,29.38,1117.3214,,,29.38,1117.3214,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Araçu,BR5201603,38.58,1466.8116,,,38.58,1466.8116,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Aragarças,BR5201702,27.9,5107.095,,,27.9,5107.095,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Aragoiânia,BR5201801,29.86,2497.789,,,29.86,2497.789,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Araguapaz,BR5202155,34.8,2613.48,,,34.8,2613.48,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Arenópolis,BR5202353,36.41,1193.1557,,,36.41,1193.1557,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Aruanã,BR5202502,28.6,2143.856,,,28.6,2143.856,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Aurilândia,BR5202601,37.93,1384.445,,,37.93,1384.445,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Avelinópolis,BR5202809,42.72,1046.64,,,42.72,1046.64,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Baliza,BR5203104,55.2,2050.128,,,55.2,2050.128,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Barro Alto,BR5203203,23.44,2043.0304,,,23.44,2043.0304,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Bela Vista de Goiás,BR5203302,24.53,6023.0962,,,24.53,6023.0962,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Bom Jardim de Goiás,BR5203401,37.25,3137.5675,,,37.25,3137.5675,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Bom Jesus de Goiás,BR5203500,32.36,6707.2572,,,32.36,6707.2572,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Bonfinópolis,BR5203559,32.77,2469.5472,,,32.77,2469.5472,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Bonópolis,BR5203575,45.87,1606.8261,,,45.87,1606.8261,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Brazabrantes,BR5203609,26.86,868.1152,,,26.86,868.1152,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Britânia,BR5203807,37.67,2075.2403,,,37.67,2075.2403,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Buriti Alegre,BR5203906,25.36,2296.0944,,,25.36,2296.0944,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Buriti de Goiás,BR5203939,23.92,612.352,,,23.92,612.352,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Buritinópolis,BR5203962,58.75,1951.0875,,,58.75,1951.0875,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Cabeceiras,BR5204003,49.93,3671.8522,,,49.93,3671.8522,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Cachoeira Alta,BR5204102,15.84,1671.5952,,,15.84,1671.5952,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Cachoeira de Goiás,BR5204201,37.47,530.9499,,,37.47,530.9499,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Cachoeira Dourada,BR5204250,26.69,2202.9926,,,26.69,2202.9926,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Caçu,BR5204300,15.15,2012.3745,,,15.15,2012.3745,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Caiapônia,BR5204409,31.58,5291.8606,,,31.58,5291.8606,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Caldas Novas,BR5204508,20.51,14454.0123,,,20.51,14454.0123,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Caldazinha,BR5204557,37.15,1235.2375,,,37.15,1235.2375,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Campestre de Goiás,BR5204607,44.16,1495.6992,,,44.16,1495.6992,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Campinaçu,BR5204656,53.9,1970.584,,,53.9,1970.584,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Campinorte,BR5204706,36.46,4051.0706,,,36.46,4051.0706,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Campo Alegre de Goiás,BR5204805,26.2,1587.72,,,26.2,1587.72,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Campo Limpo de Goiás,BR5204854,35.26,2200.5766,,,35.26,2200.5766,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Campos Belos,BR5204904,48,8836.8,,,48,8836.8,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Campos Verdes,BR5204953,50.61,2540.622,,,50.61,2540.622,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Carmo do Rio Verde,BR5205000,30.37,2711.4336,,,30.37,2711.4336,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Castelândia,BR5205059,33.93,1234.3734,,,33.93,1234.3734,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Catalão,BR5205109,14.58,12633.1326,,,14.58,12633.1326,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Caturaí,BR5205208,36.5,1710.39,,,36.5,1710.39,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Cavalcante,BR5205307,67.99,6385.6208,,,67.99,6385.6208,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Ceres,BR5205406,18.71,3877.0862,,,18.71,3877.0862,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Cezarina,BR5205455,33.98,2563.791,,,33.98,2563.791,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Chapadão do Céu,BR5205471,9.1,637.091,,,9.1,637.091,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Cidade Ocidental,BR5205497,31.89,17831.2935,,,31.89,17831.2935,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Cocalzinho de Goiás,BR5205513,44.77,7793.1139,,,44.77,7793.1139,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Colinas do Sul,BR5205521,51.5,1814.345,,,51.5,1814.345,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Córrego do Ouro,BR5205703,27.23,716.6936,,,27.23,716.6936,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Corumbá de Goiás,BR5205802,42.49,4402.3889,,,42.49,4402.3889,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Corumbaíba,BR5205901,27.12,2218.6872,,,27.12,2218.6872,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Cristalina,BR5206206,34.42,16032.836,,,34.42,16032.836,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Cristianópolis,BR5206305,32.24,945.2768,,,32.24,945.2768,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Crixás,BR5206404,34.29,5404.104,,,34.29,5404.104,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Cromínia,BR5206503,36.2,1286.91,,,36.2,1286.91,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Cumari,BR5206602,29.22,866.0808,,,29.22,866.0808,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Damianópolis,BR5206701,56.43,1857.6756,,,56.43,1857.6756,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Damolândia,BR5206800,31.66,869.7002,,,31.66,869.7002,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Davinópolis,BR5206909,19.68,404.6208,,,19.68,404.6208,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Diorama,BR5207105,29.44,729.8176,,,29.44,729.8176,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Divinópolis de Goiás,BR5208301,58.55,2905.251,,,58.55,2905.251,Mapa de pobreza (2010)
Brazil,BRA,Goiás,BR52,Doverlândia,BR5207253,31.86,2514.3912,,,31.86,2514.3912,Mapa de pobreza (2010)
